date,year,state,region,lat,lng,rainfall,onset,onset_date,break_spell,break_duration,heavy_rain,heavy_rain_class
2023-11-29,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-11-30,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.8994343876838684,0,2023-07-06,0,0,0,None/Moderate
2023-12-01,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,26.681310653686523,0,2023-07-06,0,0,0,None/Moderate
2023-12-02,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-03,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-04,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-05,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-06,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-07,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-08,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-09,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-10,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-11,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-12,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-13,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-14,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-15,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-16,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-17,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-18,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-19,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-20,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-21,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-22,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-23,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-24,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-25,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-26,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-27,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-28,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-29,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-30,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2023-12-31,2023,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2023-07-06,0,0,0,None/Moderate
2024-01-01,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-02,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-03,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-04,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-05,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-06,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.7904121279716492,0,2024-06-11,0,0,0,None/Moderate
2024-01-07,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-08,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-09,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-10,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,3.128666400909424,0,2024-06-11,0,0,0,None/Moderate
2024-01-11,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-12,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-13,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-14,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-15,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-16,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-17,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-18,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-19,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-20,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-21,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-22,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-23,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-24,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-25,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-26,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-27,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-28,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-29,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-30,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-01-31,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-01,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-02,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-03,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-04,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-05,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-06,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-07,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-08,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-09,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-10,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-11,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-12,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-13,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-14,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-15,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-16,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-17,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-18,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-19,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-20,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-21,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-22,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-23,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-24,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-25,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-26,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-27,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-28,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-02-29,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,1.6898465156555176,0,2024-06-11,0,0,0,None/Moderate
2024-03-01,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-02,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-03,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-04,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-05,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-06,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-07,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-08,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-09,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-10,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-11,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-12,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-13,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-14,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-15,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-16,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-17,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-18,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-19,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-20,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-21,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-22,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-23,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-24,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-25,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-26,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-27,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-28,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-29,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-30,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-03-31,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-01,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-02,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-03,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-04,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-05,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-06,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-07,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-08,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-09,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-10,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-11,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-12,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-13,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-14,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-15,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-16,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-17,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-18,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-19,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-20,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-21,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,4.737181186676025,0,2024-06-11,0,0,0,None/Moderate
2024-04-22,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-23,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-24,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-25,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.6541341543197632,0,2024-06-11,0,0,0,None/Moderate
2024-04-26,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-27,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.1635335385799408,0,2024-06-11,0,0,0,None/Moderate
2024-04-28,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-29,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-04-30,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-01,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-02,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-03,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-04,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-05,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-06,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-07,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-08,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-09,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-10,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-11,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.2725558876991272,0,2024-06-11,0,0,0,None/Moderate
2024-05-12,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.5451117753982544,0,2024-06-11,0,0,0,None/Moderate
2024-05-13,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-14,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-15,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,3.3405494689941406,0,2024-06-11,0,0,0,None/Moderate
2024-05-16,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-17,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-18,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-19,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-20,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.626878559589386,0,2024-06-11,0,0,0,None/Moderate
2024-05-21,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-22,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-23,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-24,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-25,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-26,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-27,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-28,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-29,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-30,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-05-31,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,0,0,None/Moderate
2024-06-01,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,1,0,None/Moderate
2024-06-02,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,2,0,None/Moderate
2024-06-03,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,3,0,None/Moderate
2024-06-04,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,1.0848711729049683,0,2024-06-11,0,0,0,None/Moderate
2024-06-05,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,2.3060202598571777,0,2024-06-11,0,0,0,None/Moderate
2024-06-06,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.7086452841758728,0,2024-06-11,0,1,0,None/Moderate
2024-06-07,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,1.1447347402572632,0,2024-06-11,0,0,0,None/Moderate
2024-06-08,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.3543226420879364,0,2024-06-11,0,1,0,None/Moderate
2024-06-09,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,2,0,None/Moderate
2024-06-10,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,22.96430015563965,0,2024-06-11,0,0,0,None/Moderate
2024-06-11,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,26.258758544921875,1,2024-06-11,0,0,0,None/Moderate
2024-06-12,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,30.635190963745117,0,2024-06-11,0,0,0,None/Moderate
2024-06-13,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,0,1,0,None/Moderate
2024-06-14,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.33345407247543335,0,2024-06-11,0,2,0,None/Moderate
2024-06-15,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,2.0746238231658936,0,2024-06-11,0,0,0,None/Moderate
2024-06-16,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,1.0454177856445312,0,2024-06-11,0,0,0,None/Moderate
2024-06-17,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,1,0,None/Moderate
2024-06-18,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,2,0,None/Moderate
2024-06-19,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,3,0,None/Moderate
2024-06-20,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,4,0,None/Moderate
2024-06-21,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.8796188235282898,0,2024-06-11,1,5,0,None/Moderate
2024-06-22,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.4323500394821167,0,2024-06-11,1,6,0,None/Moderate
2024-06-23,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.326657772064209,0,2024-06-11,1,7,0,None/Moderate
2024-06-24,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,4.551128387451172,0,2024-06-11,0,0,0,None/Moderate
2024-06-25,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,1.0597399473190308,0,2024-06-11,0,0,0,None/Moderate
2024-06-26,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.18529286980628967,0,2024-06-11,1,1,0,None/Moderate
2024-06-27,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.279878705739975,0,2024-06-11,1,2,0,None/Moderate
2024-06-28,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.18529286980628967,0,2024-06-11,1,3,0,None/Moderate
2024-06-29,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.0,0,2024-06-11,1,4,0,None/Moderate
2024-06-30,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,0.21324093639850616,0,2024-06-11,1,5,0,None/Moderate
2024-07-01,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,9.37675952911377,0,2024-06-11,0,0,0,None/Moderate
2024-07-02,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,3.0817887783050537,0,2024-06-11,0,0,0,None/Moderate
2024-07-03,2024,Maharashtra,Maharashtra_Station,19.7515,75.7139,6.3194684982299805,0,2024-06-11,0,0,0,None/Moderate
