subdivision,year,month,monthly_rainfall_mm,monthly_normal_mm,anomaly_mm,pct_of_normal
EAST MADHYA PRADESH,1962,AUG,325.7,369.3686956521739,-43.66869565217394,88.1774779058982
EAST MADHYA PRADESH,1963,AUG,364.4,369.3686956521739,-4.968695652173949,98.65481408937458
EAST MADHYA PRADESH,1964,AUG,433.0,369.3686956521739,63.631304347826074,117.22704308644126
EAST MADHYA PRADESH,1965,AUG,185.0,369.3686956521739,-184.36869565217393,50.085457207832874
EAST MADHYA PRADESH,1966,AUG,262.0,369.3686956521739,-107.36869565217393,70.93183669433628
EAST MADHYA PRADESH,1967,AUG,481.2,369.3686956521739,111.83130434782606,130.27633518059014
EAST MADHYA PRADESH,1968,AUG,281.3,369.3686956521739,-88.06869565217391,76.1569681760183
EAST MADHYA PRADESH,1969,AUG,392.8,369.3686956521739,23.431304347826085,106.34360860127974
EAST MADHYA PRADESH,1970,AUG,481.2,369.3686956521739,111.83130434782606,130.27633518059014
EAST MADHYA PRADESH,1971,AUG,286.3,369.3686956521739,-83.06869565217391,77.51062918163541
EAST MADHYA PRADESH,1972,AUG,555.7,369.3686956521739,186.33130434782612,150.44588416428502
EAST MADHYA PRADESH,1973,AUG,430.2,369.3686956521739,60.83130434782606,116.46899292329567
EAST MADHYA PRADESH,1974,AUG,420.0,369.3686956521739,50.631304347826074,113.70752447183679
EAST MADHYA PRADESH,1975,AUG,568.5,369.3686956521739,199.13130434782607,153.91125633866477
EAST MADHYA PRADESH,1976,AUG,366.6,369.3686956521739,-2.7686956521739035,99.25042493184611
EAST MADHYA PRADESH,1977,AUG,420.5,369.3686956521739,51.131304347826074,113.84289057239849
EAST MADHYA PRADESH,1978,AUG,428.7,369.3686956521739,59.33130434782606,116.06289462161055
EAST MADHYA PRADESH,1979,AUG,226.7,369.3686956521739,-142.66869565217394,61.37498999467952
EAST MADHYA PRADESH,1980,AUG,516.7,369.3686956521739,147.33130434782612,139.8873283204716
EAST MADHYA PRADESH,1981,AUG,270.2,369.3686956521739,-99.16869565217394,73.15184074354832
EAST MADHYA PRADESH,1982,AUG,585.4,369.3686956521739,216.03130434782605,158.4866305376506
EAST MADHYA PRADESH,1983,AUG,319.8,369.3686956521739,-49.568695652173915,86.58015791927001
EAST MADHYA PRADESH,1984,AUG,590.3,369.3686956521739,220.93130434782603,159.81321832315535
EAST MADHYA PRADESH,1985,AUG,340.2,369.3686956521739,-29.168695652173938,92.10309482218778
EAST MADHYA PRADESH,1986,AUG,243.0,369.3686956521739,-126.36869565217393,65.78792487299128
EAST MADHYA PRADESH,1987,AUG,307.2,369.3686956521739,-62.16869565217394,83.1689321851149
EAST MADHYA PRADESH,1988,AUG,338.1,369.3686956521739,-31.268695652173903,91.53455719982861
EAST MADHYA PRADESH,1989,AUG,358.9,369.3686956521739,-10.468695652173949,97.16578698319576
EAST MADHYA PRADESH,1990,AUG,285.7,369.3686956521739,-83.66869565217394,77.34818986096134
EAST MADHYA PRADESH,1991,AUG,488.1,369.3686956521739,118.7313043478261,132.14438736834177
EAST MADHYA PRADESH,1992,AUG,465.7,369.3686956521739,96.33130434782606,126.07998606317712
EAST MADHYA PRADESH,1993,AUG,288.1,369.3686956521739,-81.2686956521739,77.99794714365757
EAST MADHYA PRADESH,1994,AUG,512.1,369.3686956521739,142.7313043478261,138.64196019530385
EAST MADHYA PRADESH,1995,AUG,355.3,369.3686956521739,-14.068695652173915,96.19115105915145
EAST MADHYA PRADESH,1996,AUG,369.5,369.3686956521739,0.1313043478260738,100.03554831510404
EAST MADHYA PRADESH,1997,AUG,358.9,369.3686956521739,-10.468695652173949,97.16578698319576
EAST MADHYA PRADESH,1998,AUG,323.3,369.3686956521739,-46.068695652173915,87.52772062320199
EAST MADHYA PRADESH,1999,AUG,355.9,369.3686956521739,-13.468695652173949,96.35359037982549
EAST MADHYA PRADESH,2000,AUG,208.2,369.3686956521739,-161.16869565217394,56.366444273896235
EAST MADHYA PRADESH,2001,AUG,243.9,369.3686956521739,-125.46869565217392,66.03158385400236
EAST MADHYA PRADESH,2002,AUG,491.8,369.3686956521739,122.43130434782609,133.1460965124984
EAST MADHYA PRADESH,2003,AUG,370.2,369.3686956521739,0.8313043478260624,100.22506085589042
EAST MADHYA PRADESH,2004,AUG,369.1,369.3686956521739,-0.26869565217390345,99.92725543465467
EAST MADHYA PRADESH,2005,AUG,256.6,369.3686956521739,-112.7686956521739,69.46988280826982
EAST MADHYA PRADESH,2006,AUG,328.3,369.3686956521739,-41.068695652173915,88.88138162881908
EAST MADHYA PRADESH,2007,AUG,162.6,369.3686956521739,-206.76869565217393,44.02105590266824
EAST MADHYA PRADESH,2008,AUG,270.2,369.3686956521739,-99.16869565217394,73.15184074354832
EAST MADHYA PRADESH,2009,AUG,191.3,369.3686956521739,-178.06869565217391,51.79107007491043
EAST MADHYA PRADESH,2010,AUG,271.9,369.3686956521739,-97.46869565217395,73.61208548545815
EAST MADHYA PRADESH,2011,AUG,326.9,369.3686956521739,-42.46869565217395,88.50235654724628
EAST MADHYA PRADESH,2012,AUG,351.7,369.3686956521739,-17.668695652173938,95.21651513510714
EAST MADHYA PRADESH,2013,AUG,480.8,369.3686956521739,111.43130434782609,130.1680423001408
EAST MADHYA PRADESH,2014,AUG,231.8,369.3686956521739,-137.56869565217391,62.75572422040897
EAST MADHYA PRADESH,2015,AUG,272.1,369.3686956521739,-97.2686956521739,73.66623192568284
GUJARAT REGION,1901,AUG,205.4,259.1930434782609,-53.7930434782609,79.24595399769181
GUJARAT REGION,1902,AUG,299.0,259.1930434782609,39.806956521739096,115.35803430043747
GUJARAT REGION,1903,AUG,202.0,259.1930434782609,-57.193043478260904,77.93419039695107
GUJARAT REGION,1904,AUG,71.8,259.1930434782609,-187.3930434782609,27.70136074505488
GUJARAT REGION,1905,AUG,37.9,259.1930434782609,-221.2930434782609,14.622306020022005
GUJARAT REGION,1906,AUG,247.1,259.1930434782609,-12.09304347826091,95.3343487479535
GUJARAT REGION,1907,AUG,564.4,259.1930434782609,305.2069565217391,217.75275772296624
GUJARAT REGION,1908,AUG,366.0,259.1930434782609,106.8069565217391,141.20749349150537
GUJARAT REGION,1909,AUG,242.6,259.1930434782609,-16.59304347826091,93.59819104109073
GUJARAT REGION,1910,AUG,338.5,259.1930434782609,79.3069565217391,130.59764083845513
GUJARAT REGION,1911,AUG,93.4,259.1930434782609,-165.7930434782609,36.03491773799619
GUJARAT REGION,1912,AUG,291.1,259.1930434782609,31.90695652173912,112.31011299283394
GUJARAT REGION,1913,AUG,213.8,259.1930434782609,-45.39304347826089,82.486781717169
GUJARAT REGION,1914,AUG,137.7,259.1930434782609,-121.49304347826092,53.12642583000079
GUJARAT REGION,1915,AUG,116.3,259.1930434782609,-142.8930434782609,44.87003140180895
GUJARAT REGION,1916,AUG,418.9,259.1930434782609,159.70695652173907,161.6169918677366
GUJARAT REGION,1917,AUG,379.2,259.1930434782609,120.00695652173908,146.30022276496953
GUJARAT REGION,1918,AUG,213.4,259.1930434782609,-45.7930434782609,82.3324565876701
GUJARAT REGION,1919,AUG,481.2,259.1930434782609,222.00695652173908,185.6531307871923
GUJARAT REGION,1920,AUG,110.4,259.1930434782609,-148.7930434782609,42.59373574169999
GUJARAT REGION,1921,AUG,205.4,259.1930434782609,-53.7930434782609,79.24595399769181
GUJARAT REGION,1922,AUG,106.8,259.1930434782609,-152.3930434782609,41.20480957620977
GUJARAT REGION,1923,AUG,157.5,259.1930434782609,-101.6930434782609,60.76551974019699
GUJARAT REGION,1924,AUG,267.0,259.1930434782609,7.806956521739096,103.01202394052441
GUJARAT REGION,1925,AUG,81.8,259.1930434782609,-177.3930434782609,31.559488982527707
GUJARAT REGION,1926,AUG,471.0,259.1930434782609,211.8069565217391,181.71783998497006
GUJARAT REGION,1927,AUG,199.2,259.1930434782609,-59.993043478260915,76.85391449045866
GUJARAT REGION,1928,AUG,220.5,259.1930434782609,-38.693043478260904,85.07172763627578
GUJARAT REGION,1929,AUG,150.7,259.1930434782609,-108.49304347826092,58.14199253871547
GUJARAT REGION,1930,AUG,152.9,259.1930434782609,-106.2930434782609,58.990780750959495
GUJARAT REGION,1931,AUG,546.3,259.1930434782609,287.10695652173905,210.7695456131404
GUJARAT REGION,1932,AUG,146.6,259.1930434782609,-112.59304347826091,56.56015996135161
GUJARAT REGION,1933,AUG,473.6,259.1930434782609,214.40695652173912,182.720953326713
GUJARAT REGION,1934,AUG,392.9,259.1930434782609,133.70695652173907,151.58585845030728
GUJARAT REGION,1935,AUG,107.1,259.1930434782609,-152.0930434782609,41.32055342333395
GUJARAT REGION,1936,AUG,52.9,259.1930434782609,-206.2930434782609,20.40949837623124
GUJARAT REGION,1937,AUG,32.0,259.1930434782609,-227.1930434782609,12.34601035991304
GUJARAT REGION,1938,AUG,134.6,259.1930434782609,-124.59304347826091,51.930406076384216
GUJARAT REGION,1939,AUG,265.3,259.1930434782609,6.106956521739107,102.35614214015405
GUJARAT REGION,1940,AUG,241.8,259.1930434782609,-17.393043478260893,93.2895407820929
GUJARAT REGION,1941,AUG,187.7,259.1930434782609,-71.49304347826092,72.41706701736493
GUJARAT REGION,1942,AUG,367.8,259.1930434782609,108.60695652173911,141.9019565742505
GUJARAT REGION,1943,AUG,80.9,259.1930434782609,-178.2930434782609,31.212257441155156
GUJARAT REGION,1944,AUG,502.7,259.1930434782609,243.50695652173908,193.9481064977589
GUJARAT REGION,1945,AUG,245.3,259.1930434782609,-13.893043478260893,94.6398856652084
GUJARAT REGION,1946,AUG,469.6,259.1930434782609,210.40695652173912,181.17770203172384
GUJARAT REGION,1947,AUG,257.1,259.1930434782609,-2.0930434782608813,99.19247698542634
GUJARAT REGION,1948,AUG,115.9,259.1930434782609,-143.2930434782609,44.715706272310044
GUJARAT REGION,1949,AUG,205.5,259.1930434782609,-53.693043478260904,79.28453528006655
GUJARAT REGION,1950,AUG,76.9,259.1930434782609,-182.2930434782609,29.669006146166026
GUJARAT REGION,1951,AUG,162.6,259.1930434782609,-96.59304347826091,62.733165141308135
GUJARAT REGION,1952,AUG,136.4,259.1930434782609,-122.7930434782609,52.624869159129325
GUJARAT REGION,1953,AUG,552.9,259.1930434782609,293.7069565217391,213.31591024987247
GUJARAT REGION,1954,AUG,214.1,259.1930434782609,-45.09304347826091,82.60252556429319
GUJARAT REGION,1955,AUG,393.5,259.1930434782609,134.3069565217391,151.81734614455567
GUJARAT REGION,1956,AUG,329.8,259.1930434782609,70.60695652173911,127.24106927185377
GUJARAT REGION,1957,AUG,198.7,259.1930434782609,-60.493043478260915,76.66100807858503
GUJARAT REGION,1958,AUG,287.1,259.1930434782609,27.90695652173912,110.76686169784482
GUJARAT REGION,1959,AUG,321.8,259.1930434782609,62.60695652173911,124.1545666818755
GUJARAT REGION,1960,AUG,210.6,259.1930434782609,-48.59304347826091,81.25218068117769
GUJARAT REGION,1961,AUG,174.6,259.1930434782609,-84.59304347826091,67.36291902627552
GUJARAT REGION,1962,AUG,181.0,259.1930434782609,-78.1930434782609,69.83212109825813
GUJARAT REGION,1963,AUG,350.9,259.1930434782609,91.70695652173907,135.38171985292144
GUJARAT REGION,1964,AUG,296.3,259.1930434782609,37.10695652173911,114.3163396763198
GUJARAT REGION,1965,AUG,165.9,259.1930434782609,-93.2930434782609,64.00634745967416
GUJARAT REGION,1966,AUG,71.2,259.1930434782609,-187.99304347826092,27.469873050806516
GUJARAT REGION,1967,AUG,204.1,259.1930434782609,-55.09304347826091,78.74439732682035
GUJARAT REGION,1968,AUG,297.1,259.1930434782609,37.90695652173912,114.62498993531764
GUJARAT REGION,1969,AUG,154.6,259.1930434782609,-104.59304347826091,59.64666255132987
GUJARAT REGION,1970,AUG,495.8,259.1930434782609,236.6069565217391,191.28599801390266
GUJARAT REGION,1971,AUG,194.1,259.1930434782609,-65.09304347826091,74.88626908934752
GUJARAT REGION,1972,AUG,180.4,259.1930434782609,-78.7930434782609,69.60063340400976
GUJARAT REGION,1973,AUG,364.5,259.1930434782609,105.3069565217391,140.62877425588448
GUJARAT REGION,1974,AUG,103.0,259.1930434782609,-156.1930434782609,39.73872084597009
GUJARAT REGION,1975,AUG,449.6,259.1930434782609,190.40695652173912,173.46144555677822
GUJARAT REGION,1976,AUG,482.4,259.1930434782609,223.20695652173907,186.11610617568905
GUJARAT REGION,1977,AUG,242.9,259.1930434782609,-16.2930434782609,93.71393488821492
GUJARAT REGION,1978,AUG,405.7,259.1930434782609,146.50695652173908,156.5242625942725
GUJARAT REGION,1979,AUG,441.3,259.1930434782609,182.1069565217391,170.25919911967577
GUJARAT REGION,1980,AUG,249.1,259.1930434782609,-10.09304347826091,96.10597439544807
GUJARAT REGION,1981,AUG,377.0,259.1930434782609,117.8069565217391,145.4514345527255
GUJARAT REGION,1982,AUG,266.3,259.1930434782609,7.106956521739107,102.74195496390132
GUJARAT REGION,1983,AUG,405.9,259.1930434782609,146.70695652173907,156.60142515902194
GUJARAT REGION,1984,AUG,421.4,259.1930434782609,162.20695652173907,162.58152392710483
GUJARAT REGION,1985,AUG,182.5,259.1930434782609,-76.6930434782609,70.41084033387905
GUJARAT REGION,1986,AUG,149.4,259.1930434782609,-109.7930434782609,57.64043586784401
GUJARAT REGION,1987,AUG,180.6,259.1930434782609,-78.59304347826091,69.67779596875921
GUJARAT REGION,1988,AUG,245.5,259.1930434782609,-13.693043478260904,94.71704822995784
GUJARAT REGION,1989,AUG,298.3,259.1930434782609,39.10695652173911,115.08796532381437
GUJARAT REGION,1990,AUG,530.5,259.1930434782609,271.3069565217391,204.67370299793336
GUJARAT REGION,1991,AUG,133.8,259.1930434782609,-125.39304347826089,51.62175581738641
GUJARAT REGION,1992,AUG,244.4,259.1930434782609,-14.793043478260898,94.29265412383585
GUJARAT REGION,1993,AUG,69.5,259.1930434782609,-189.6930434782609,26.813991250436132
GUJARAT REGION,1994,AUG,370.1,259.1930434782609,110.90695652173912,142.78932606886926
GUJARAT REGION,1995,AUG,127.4,259.1930434782609,-131.7930434782609,49.15255374540379
GUJARAT REGION,1996,AUG,228.5,259.1930434782609,-30.693043478260904,88.15823022625405
GUJARAT REGION,1997,AUG,358.0,259.1930434782609,98.8069565217391,138.1209909015271
GUJARAT REGION,1998,AUG,196.1,259.1930434782609,-63.09304347826091,75.6578947368421
GUJARAT REGION,1999,AUG,55.1,259.1930434782609,-204.0930434782609,21.258286588475265
GUJARAT REGION,2000,AUG,133.0,259.1930434782609,-126.1930434782609,51.31310555838857
GUJARAT REGION,2001,AUG,256.8,259.1930434782609,-2.3930434782608927,99.07673313830215
GUJARAT REGION,2002,AUG,238.5,259.1930434782609,-20.693043478260904,92.01635846372687
GUJARAT REGION,2003,AUG,314.6,259.1930434782609,55.40695652173912,121.37671435089507
GUJARAT REGION,2004,AUG,553.7,259.1930434782609,294.50695652173914,213.62456050887033
GUJARAT REGION,2005,AUG,229.4,259.1930434782609,-29.7930434782609,88.5054617676266
GUJARAT REGION,2006,AUG,624.8,259.1930434782609,365.60695652173905,241.05585227730208
GUJARAT REGION,2007,AUG,345.6,259.1930434782609,86.40695652173912,133.33691188706084
GUJARAT REGION,2008,AUG,369.5,259.1930434782609,110.3069565217391,142.55783837462087
GUJARAT REGION,2009,AUG,143.5,259.1930434782609,-115.6930434782609,55.36414020773503
GUJARAT REGION,2010,AUG,431.0,259.1930434782609,171.8069565217391,166.28532703507875
GUJARAT REGION,2011,AUG,451.7,259.1930434782609,192.50695652173908,174.2716524866475
GUJARAT REGION,2012,AUG,230.3,259.1930434782609,-28.893043478260893,88.85269330899916
GUJARAT REGION,2013,AUG,211.1,259.1930434782609,-48.09304347826091,81.44508709305133
GUJARAT REGION,2014,AUG,138.6,259.1930434782609,-120.59304347826091,53.47365737137335
GUJARAT REGION,2015,AUG,37.4,259.1930434782609,-221.7930434782609,14.429399608148364
SAURASHTRA & KUTCH,1901,AUG,62.5,118.7704347826087,-56.2704347826087,52.62252353828357
SAURASHTRA & KUTCH,1902,AUG,160.0,118.7704347826087,41.2295652173913,134.71366025800592
SAURASHTRA & KUTCH,1903,AUG,96.1,118.7704347826087,-22.67043478260871,80.91239219246481
SAURASHTRA & KUTCH,1904,AUG,9.4,118.7704347826087,-109.3704347826087,7.914427540157849
SAURASHTRA & KUTCH,1905,AUG,12.3,118.7704347826087,-106.4704347826087,10.356112632334206
SAURASHTRA & KUTCH,1906,AUG,152.2,118.7704347826087,33.429565217391286,128.14636932042814
SAURASHTRA & KUTCH,1907,AUG,213.7,118.7704347826087,94.92956521739129,179.92693248209918
SAURASHTRA & KUTCH,1908,AUG,198.8,118.7704347826087,80.02956521739131,167.3817228705724
SAURASHTRA & KUTCH,1909,AUG,64.8,118.7704347826087,-53.970434782608706,54.5590324044924
SAURASHTRA & KUTCH,1910,AUG,194.2,118.7704347826087,75.42956521739129,163.5087051381547
SAURASHTRA & KUTCH,1911,AUG,27.4,118.7704347826087,-91.3704347826087,23.069714319183515
SAURASHTRA & KUTCH,1912,AUG,133.5,118.7704347826087,14.729565217391297,112.4017102777737
SAURASHTRA & KUTCH,1913,AUG,122.6,118.7704347826087,3.8295652173912913,103.22434217269705
SAURASHTRA & KUTCH,1914,AUG,36.5,118.7704347826087,-82.2704347826087,30.731553746357605
SAURASHTRA & KUTCH,1915,AUG,12.3,118.7704347826087,-106.4704347826087,10.356112632334206
SAURASHTRA & KUTCH,1916,AUG,238.9,118.7704347826087,120.1295652173913,201.1443339727351
SAURASHTRA & KUTCH,1917,AUG,209.9,118.7704347826087,91.1295652173913,176.72748305097156
SAURASHTRA & KUTCH,1918,AUG,49.0,118.7704347826087,-69.7704347826087,41.256058454014315
SAURASHTRA & KUTCH,1919,AUG,179.6,118.7704347826087,60.82956521739129,151.21608363961167
SAURASHTRA & KUTCH,1920,AUG,52.4,118.7704347826087,-66.3704347826087,44.118723734496946
SAURASHTRA & KUTCH,1921,AUG,79.1,118.7704347826087,-39.67043478260871,66.59906579005168
SAURASHTRA & KUTCH,1922,AUG,31.5,118.7704347826087,-87.2704347826087,26.521751863294917
SAURASHTRA & KUTCH,1923,AUG,69.8,118.7704347826087,-48.970434782608706,58.76883428755508
SAURASHTRA & KUTCH,1924,AUG,78.6,118.7704347826087,-40.17043478260871,66.17808560174541
SAURASHTRA & KUTCH,1925,AUG,29.2,118.7704347826087,-89.5704347826087,24.58524299708608
SAURASHTRA & KUTCH,1926,AUG,212.3,118.7704347826087,93.52956521739131,178.74818795484165
SAURASHTRA & KUTCH,1927,AUG,47.7,118.7704347826087,-71.0704347826087,40.16150996441802
SAURASHTRA & KUTCH,1928,AUG,91.8,118.7704347826087,-26.970434782608706,77.2919625730309
SAURASHTRA & KUTCH,1929,AUG,63.2,118.7704347826087,-55.5704347826087,53.21189580191235
SAURASHTRA & KUTCH,1930,AUG,38.2,118.7704347826087,-80.5704347826087,32.16288638659892
SAURASHTRA & KUTCH,1931,AUG,119.2,118.7704347826087,0.4295652173912998,100.36167689221442
SAURASHTRA & KUTCH,1932,AUG,38.5,118.7704347826087,-80.2704347826087,32.41547449958268
SAURASHTRA & KUTCH,1933,AUG,242.0,118.7704347826087,123.2295652173913,203.75441114023397
SAURASHTRA & KUTCH,1934,AUG,104.8,118.7704347826087,-13.970434782608706,88.23744746899389
SAURASHTRA & KUTCH,1935,AUG,64.6,118.7704347826087,-54.17043478260871,54.39064032916989
SAURASHTRA & KUTCH,1936,AUG,17.3,118.7704347826087,-101.4704347826087,14.565914515396894
SAURASHTRA & KUTCH,1937,AUG,6.0,118.7704347826087,-112.7704347826087,5.051762259675223
SAURASHTRA & KUTCH,1938,AUG,59.2,118.7704347826087,-59.5704347826087,49.8440542954622
SAURASHTRA & KUTCH,1939,AUG,79.5,118.7704347826087,-39.2704347826087,66.9358499406967
SAURASHTRA & KUTCH,1940,AUG,85.6,118.7704347826087,-33.17043478260871,72.07180823803317
SAURASHTRA & KUTCH,1941,AUG,13.4,118.7704347826087,-105.3704347826087,11.282269046607997
SAURASHTRA & KUTCH,1942,AUG,146.7,118.7704347826087,27.929565217391286,123.51558724905918
SAURASHTRA & KUTCH,1943,AUG,13.4,118.7704347826087,-105.3704347826087,11.282269046607997
SAURASHTRA & KUTCH,1944,AUG,196.4,118.7704347826087,77.6295652173913,165.3610179667023
SAURASHTRA & KUTCH,1945,AUG,102.9,118.7704347826087,-15.870434782608697,86.63772275343007
SAURASHTRA & KUTCH,1946,AUG,156.5,118.7704347826087,37.7295652173913,131.76679893986204
SAURASHTRA & KUTCH,1947,AUG,260.4,118.7704347826087,141.62956521739127,219.24648206990463
SAURASHTRA & KUTCH,1948,AUG,74.7,118.7704347826087,-44.0704347826087,62.89444013295652
SAURASHTRA & KUTCH,1949,AUG,231.8,118.7704347826087,113.02956521739131,195.16641529878612
SAURASHTRA & KUTCH,1950,AUG,21.0,118.7704347826087,-97.7704347826087,17.68116790886328
SAURASHTRA & KUTCH,1951,AUG,87.7,118.7704347826087,-31.0704347826087,73.83992502891951
SAURASHTRA & KUTCH,1952,AUG,32.7,118.7704347826087,-86.0704347826087,27.532104315229965
SAURASHTRA & KUTCH,1953,AUG,450.3,118.7704347826087,331.52956521739134,379.13475758862546
SAURASHTRA & KUTCH,1954,AUG,207.0,118.7704347826087,88.2295652173913,174.28579795879517
SAURASHTRA & KUTCH,1955,AUG,140.8,118.7704347826087,22.02956521739131,118.54802102704522
SAURASHTRA & KUTCH,1956,AUG,175.4,118.7704347826087,56.6295652173913,147.67985005783902
SAURASHTRA & KUTCH,1957,AUG,90.4,118.7704347826087,-28.370434782608697,76.11321804577335
SAURASHTRA & KUTCH,1958,AUG,80.8,118.7704347826087,-37.970434782608706,68.03039843029299
SAURASHTRA & KUTCH,1959,AUG,69.0,118.7704347826087,-49.7704347826087,58.09526598626506
SAURASHTRA & KUTCH,1960,AUG,42.9,118.7704347826087,-75.8704347826087,36.12010015667784
SAURASHTRA & KUTCH,1961,AUG,127.2,118.7704347826087,8.4295652173913,107.09735990511473
SAURASHTRA & KUTCH,1962,AUG,103.2,118.7704347826087,-15.5704347826087,86.89031086641383
SAURASHTRA & KUTCH,1963,AUG,123.6,118.7704347826087,4.829565217391291,104.06630254930957
SAURASHTRA & KUTCH,1964,AUG,184.9,118.7704347826087,66.1295652173913,155.67847363565812
SAURASHTRA & KUTCH,1965,AUG,112.1,118.7704347826087,-6.670434782608709,94.3837582182654
SAURASHTRA & KUTCH,1966,AUG,6.8,118.7704347826087,-111.9704347826087,5.725330560965252
SAURASHTRA & KUTCH,1967,AUG,61.2,118.7704347826087,-57.5704347826087,51.52797504868727
SAURASHTRA & KUTCH,1968,AUG,165.2,118.7704347826087,46.429565217391286,139.0918542163911
SAURASHTRA & KUTCH,1969,AUG,35.5,118.7704347826087,-83.2704347826087,29.889593369745064
SAURASHTRA & KUTCH,1970,AUG,327.5,118.7704347826087,208.7295652173913,275.7420233406059
SAURASHTRA & KUTCH,1971,AUG,134.1,118.7704347826087,15.329565217391291,112.9068865037412
SAURASHTRA & KUTCH,1972,AUG,24.9,118.7704347826087,-93.8704347826087,20.964813377652174
SAURASHTRA & KUTCH,1973,AUG,78.6,118.7704347826087,-40.17043478260871,66.17808560174541
SAURASHTRA & KUTCH,1974,AUG,26.1,118.7704347826087,-92.67043478260871,21.97516582958722
SAURASHTRA & KUTCH,1975,AUG,189.3,118.7704347826087,70.52956521739131,159.3830992927533
SAURASHTRA & KUTCH,1976,AUG,188.2,118.7704347826087,69.42956521739129,158.45694287847948
SAURASHTRA & KUTCH,1977,AUG,88.6,118.7704347826087,-30.17043478260871,74.59768936787079
SAURASHTRA & KUTCH,1978,AUG,170.3,118.7704347826087,51.52956521739131,143.38585213711508
SAURASHTRA & KUTCH,1979,AUG,634.0,118.7704347826087,515.2295652173913,533.8028787723485
SAURASHTRA & KUTCH,1980,AUG,58.1,118.7704347826087,-60.6704347826087,48.9178978811884
SAURASHTRA & KUTCH,1981,AUG,163.8,118.7704347826087,45.02956521739131,137.9131096891336
SAURASHTRA & KUTCH,1982,AUG,114.1,118.7704347826087,-4.670434782608709,96.06767897149048
SAURASHTRA & KUTCH,1983,AUG,246.3,118.7704347826087,127.52956521739131,207.37484075966788
SAURASHTRA & KUTCH,1984,AUG,153.2,118.7704347826087,34.429565217391286,128.98832969704068
SAURASHTRA & KUTCH,1985,AUG,118.6,118.7704347826087,-0.1704347826087087,99.85650066624689
SAURASHTRA & KUTCH,1986,AUG,93.0,118.7704347826087,-25.770434782608703,78.30231502496595
SAURASHTRA & KUTCH,1987,AUG,33.5,118.7704347826087,-85.2704347826087,28.205672616519994
SAURASHTRA & KUTCH,1988,AUG,110.8,118.7704347826087,-7.970434782608706,93.2892097286691
SAURASHTRA & KUTCH,1989,AUG,60.6,118.7704347826087,-58.1704347826087,51.02279882271975
SAURASHTRA & KUTCH,1990,AUG,259.4,118.7704347826087,140.62956521739127,218.4045216932921
SAURASHTRA & KUTCH,1991,AUG,44.2,118.7704347826087,-74.5704347826087,37.21464864627414
SAURASHTRA & KUTCH,1992,AUG,111.9,118.7704347826087,-6.870434782608697,94.2153661429429
SAURASHTRA & KUTCH,1993,AUG,4.0,118.7704347826087,-114.7704347826087,3.3678415064501483
SAURASHTRA & KUTCH,1994,AUG,137.5,118.7704347826087,18.729565217391297,115.76955178422385
SAURASHTRA & KUTCH,1995,AUG,45.4,118.7704347826087,-73.3704347826087,38.225001098209184
SAURASHTRA & KUTCH,1996,AUG,23.9,118.7704347826087,-94.8704347826087,20.122853001039637
SAURASHTRA & KUTCH,1997,AUG,95.7,118.7704347826087,-23.0704347826087,80.5756080418198
SAURASHTRA & KUTCH,1998,AUG,94.4,118.7704347826087,-24.370434782608697,79.48105955222351
SAURASHTRA & KUTCH,1999,AUG,17.4,118.7704347826087,-101.3704347826087,14.650110553058143
SAURASHTRA & KUTCH,2000,AUG,46.2,118.7704347826087,-72.5704347826087,38.898569399499216
SAURASHTRA & KUTCH,2001,AUG,116.9,118.7704347826087,-1.8704347826086973,98.4251680260056
SAURASHTRA & KUTCH,2002,AUG,117.5,118.7704347826087,-1.270434782608703,98.93034425197311
SAURASHTRA & KUTCH,2003,AUG,190.7,118.7704347826087,71.92956521739129,160.5618438200108
SAURASHTRA & KUTCH,2004,AUG,227.7,118.7704347826087,108.92956521739129,191.71437775467467
SAURASHTRA & KUTCH,2005,AUG,68.4,118.7704347826087,-50.3704347826087,57.590089760297545
SAURASHTRA & KUTCH,2006,AUG,189.8,118.7704347826087,71.02956521739131,159.80407948105955
SAURASHTRA & KUTCH,2007,AUG,405.4,118.7704347826087,286.62956521739125,341.33073667872253
SAURASHTRA & KUTCH,2008,AUG,115.1,118.7704347826087,-3.6704347826087087,96.90963934810301
SAURASHTRA & KUTCH,2009,AUG,106.0,118.7704347826087,-12.770434782608703,89.24779992092894
SAURASHTRA & KUTCH,2010,AUG,391.3,118.7704347826087,272.52956521739134,329.45909536848575
SAURASHTRA & KUTCH,2011,AUG,290.9,118.7704347826087,172.12956521739127,244.926273556587
SAURASHTRA & KUTCH,2012,AUG,34.5,118.7704347826087,-84.2704347826087,29.04763299313253
SAURASHTRA & KUTCH,2013,AUG,83.3,118.7704347826087,-35.470434782608706,70.13529937182433
SAURASHTRA & KUTCH,2014,AUG,118.8,118.7704347826087,0.02956521739129414,100.0248927415694
SAURASHTRA & KUTCH,2015,AUG,10.6,118.7704347826087,-108.17043478260871,8.924779992092894
KONKAN & GOA,1901,AUG,748.0,682.7565217391304,65.24347826086955,109.55589235452194
KONKAN & GOA,1902,AUG,515.1,682.7565217391304,-167.65652173913043,75.44417132595488
KONKAN & GOA,1903,AUG,673.9,682.7565217391304,-8.856521739130471,98.7028286867812
KONKAN & GOA,1904,AUG,321.3,682.7565217391304,-361.45652173913044,47.05923557955602
